Currently Being Observed,First Bloom Date,Site Name,Year,Latitude,Longitude,Month First Bloom
True,5/9/1987,"Abashiri, Japan",1/1/1987,44.0206027,144.2732035,May
True,4/17/1987,"Akita, Japan",1/1/1987,39.6898802,140.342608,April
True,4/25/1987,"Aomori, Japan",1/1/1987,40.886943,140.590121,April
True,5/9/1987,"Asahikawa, Japan",1/1/1987,43.7627501,142.3579263,May
True,3/25/1987,"Choshi, Japan",1/1/1987,35.7345338,140.8272667,March
True,4/4/1987,"Fukui, Japan",1/1/1987,35.9263502,136.6068127,April
True,3/22/1987,"Fukuoka, Japan",1/1/1987,33.6251241,130.6180016,March
True,4/6/1987,"Fukushima, Japan",1/1/1987,37.75454,140.4592144,April
True,3/26/1987,"Gifu, Japan",1/1/1987,35.7867449,137.0460777,March
True,5/4/1987,"Hakodate, Japan",1/1/1987,41.768793,140.729008,May
True,4/4/1987,"Hikone, Japan",1/1/1987,35.254276,136.215376,April
True,3/25/1987,"Hiroshima, Japan",1/1/1987,34.3916058,132.4518156,March
True,1/3/1987,"Ishigaki Island, Japan",1/1/1987,24.3618503,124.1543424,January
True,3/26/1987,"Kagoshima, Japan",1/1/1987,31.5841689,130.543387,March
True,3/30/1987,"Kanazawa, Japan",1/1/1987,36.5780499,136.6480247,March
True,3/27/1987,"Kobe, Japan",1/1/1987,34.6932379,135.1943764,March
True,3/22/1987,"Kochi, Japan",1/1/1987,33.5680384,133.5394221,March
True,3/26/1987,"Kofu, Japan",1/1/1987,35.6652481,138.5710441,March
True,3/25/1987,"Kumagaya, Japan",1/1/1987,36.1472472,139.3886141,March
True,3/24/1987,"Kumamoto, Japan",1/1/1987,32.6450475,130.6341345,March
True,5/17/1987,"Kushiro, Japan",1/1/1987,42.9906837,144.3820381,May
True,3/27/1987,"Kyoto, Japan",1/1/1987,35.021041,135.7556075,March
True,3/26/1987,"Maebashi, Japan",1/1/1987,36.3893418,139.0632826,March
True,3/30/1987,"Matsue, Japan",1/1/1987,35.468115,133.048768,March
True,3/24/1987,"Matsuyama, Japan",1/1/1987,33.8395188,132.7653521,March
True,1/21/1987,"Minamidaitojima, Japan",1/1/1987,25.8423115,131.242871292,January
True,3/28/1987,"Mito, Japan",1/1/1987,36.3657792,140.4713933,March
True,1/16/1987,"Miyakojima, Japan",1/1/1987,24.813957,125.305578983,January
True,3/24/1987,"Miyazaki, Japan",1/1/1987,31.9076334,131.4204022,March
True,4/23/1987,"Morioka, Japan",1/1/1987,39.7021331,141.1545397,April
True,5/9/1987,"Muroran, Japan",1/1/1987,42.3152461,140.9740731,May
True,4/9/1987,"Nagano, Japan",1/1/1987,36.1143945,138.0319015,April
True,3/23/1987,"Nagasaki, Japan",1/1/1987,33.1154683,129.7874339,March
True,3/25/1987,"Nagoya, Japan",1/1/1987,35.1851045,136.8998438,March
True,1/23/1987,"Naha, Japan",1/1/1987,26.2122345,127.6791452,January
True,3/28/1987,"Nara, Japan",1/1/1987,34.2963089,135.8816819,March
True,1/16/1987,"Naze, Japan",1/1/1987,28.3934485,129.5337385,January
True,4/8/1987,"Niigata, Japan",1/1/1987,37.6452283,138.7669125,April
True,5/4/1987,"Obihiro, Japan",1/1/1987,42.923809,143.1966324,May
True,3/23/1987,"Oita, Japan",1/1/1987,33.1819875,131.4270217,March
True,3/25/1987,"Okayama, Japan",1/1/1987,34.6553944,133.9194595,March
True,3/25/1987,"Osaka, Japan",1/1/1987,34.6198813,135.490357,March
True,3/23/1987,"Saga, Japan",1/1/1987,33.2185408,130.1296585,March
True,5/6/1987,"Sapporo, Japan",1/1/1987,43.061936,141.3542924,May
True,4/10/1987,"Sendai, Japan",1/1/1987,38.2677554,140.8691498,April
True,3/24/1987,"Shimonoseki, Japan",1/1/1987,33.9577116,130.9415455,March
True,3/26/1987,"Shizuoka, Japan",1/1/1987,34.979149,138.38299,March
True,3/24/1987,"Takamatsu, Japan",1/1/1987,34.3425592,134.0465338,March
True,3/26/1987,"Tokushima, Japan",1/1/1987,34.0698307,134.5550353,March
True,3/23/1987,"Tokyo, Japan",1/1/1987,35.6828387,139.7594549,March
True,3/29/1987,"Tottori, Japan",1/1/1987,35.3555075,133.8678525,March
True,4/5/1987,"Toyama, Japan",1/1/1987,36.6957569,137.2136215,April
True,3/25/1987,"Tsu, Japan",1/1/1987,34.7341973,136.5153283,March
True,3/31/1987,"Utsunomiya, Japan",1/1/1987,36.5549677,139.8828776,March
True,3/25/1987,"Wakayama, Japan",1/1/1987,34.234617,135.1782181,March
True,5/16/1987,"Wakkanai, Japan",1/1/1987,45.4158108,141.6730309,May
True,4/15/1987,"Yamagata, Japan",1/1/1987,38.2553393,140.3400205,April
True,3/21/1987,"Yokohama, Japan",1/1/1987,35.444991,139.636768,March
True,5/12/1988,"Abashiri, Japan",1/1/1988,44.0206027,144.2732035,May
True,4/23/1988,"Akita, Japan",1/1/1988,39.6898802,140.342608,April
True,4/28/1988,"Aomori, Japan",1/1/1988,40.886943,140.590121,April
True,5/7/1988,"Asahikawa, Japan",1/1/1988,43.7627501,142.3579263,May
True,4/3/1988,"Choshi, Japan",1/1/1988,35.7345338,140.8272667,April
True,4/12/1988,"Fukui, Japan",1/1/1988,35.9263502,136.6068127,April
True,4/2/1988,"Fukuoka, Japan",1/1/1988,33.6251241,130.6180016,April
True,4/16/1988,"Fukushima, Japan",1/1/1988,37.75454,140.4592144,April
True,4/3/1988,"Gifu, Japan",1/1/1988,35.7867449,137.0460777,April
True,5/2/1988,"Hakodate, Japan",1/1/1988,41.768793,140.729008,May
True,4/7/1988,"Hikone, Japan",1/1/1988,35.254276,136.215376,April
True,4/3/1988,"Hiroshima, Japan",1/1/1988,34.3916058,132.4518156,April
True,1/1/1988,"Ishigaki Island, Japan",1/1/1988,24.3618503,124.1543424,January
True,4/3/1988,"Kagoshima, Japan",1/1/1988,31.5841689,130.543387,April
True,4/12/1988,"Kanazawa, Japan",1/1/1988,36.5780499,136.6480247,April
True,4/5/1988,"Kobe, Japan",1/1/1988,34.6932379,135.1943764,April
True,3/28/1988,"Kochi, Japan",1/1/1988,33.5680384,133.5394221,March
True,4/4/1988,"Kofu, Japan",1/1/1988,35.6652481,138.5710441,April
True,4/4/1988,"Kumagaya, Japan",1/1/1988,36.1472472,139.3886141,April
True,4/1/1988,"Kumamoto, Japan",1/1/1988,32.6450475,130.6341345,April
True,5/18/1988,"Kushiro, Japan",1/1/1988,42.9906837,144.3820381,May
True,4/5/1988,"Kyoto, Japan",1/1/1988,35.021041,135.7556075,April
True,4/5/1988,"Maebashi, Japan",1/1/1988,36.3893418,139.0632826,April
True,4/10/1988,"Matsue, Japan",1/1/1988,35.468115,133.048768,April
True,4/3/1988,"Matsuyama, Japan",1/1/1988,33.8395188,132.7653521,April
True,1/29/1988,"Minamidaitojima, Japan",1/1/1988,25.8423115,131.242871292,January
True,4/6/1988,"Mito, Japan",1/1/1988,36.3657792,140.4713933,April
True,1/17/1988,"Miyakojima, Japan",1/1/1988,24.813957,125.305578983,January
True,4/2/1988,"Miyazaki, Japan",1/1/1988,31.9076334,131.4204022,April
True,4/27/1988,"Morioka, Japan",1/1/1988,39.7021331,141.1545397,April
True,5/6/1988,"Muroran, Japan",1/1/1988,42.3152461,140.9740731,May
True,4/20/1988,"Nagano, Japan",1/1/1988,36.1143945,138.0319015,April
True,4/1/1988,"Nagasaki, Japan",1/1/1988,33.1154683,129.7874339,April
True,4/3/1988,"Nagoya, Japan",1/1/1988,35.1851045,136.8998438,April
True,1/19/1988,"Naha, Japan",1/1/1988,26.2122345,127.6791452,January
True,4/7/1988,"Nara, Japan",1/1/1988,34.2963089,135.8816819,April
True,1/12/1988,"Naze, Japan",1/1/1988,28.3934485,129.5337385,January
True,4/16/1988,"Niigata, Japan",1/1/1988,37.6452283,138.7669125,April
True,5/4/1988,"Obihiro, Japan",1/1/1988,42.923809,143.1966324,May
True,4/2/1988,"Oita, Japan",1/1/1988,33.1819875,131.4270217,April
True,4/5/1988,"Okayama, Japan",1/1/1988,34.6553944,133.9194595,April
True,4/5/1988,"Osaka, Japan",1/1/1988,34.6198813,135.490357,April
True,4/2/1988,"Saga, Japan",1/1/1988,33.2185408,130.1296585,April
True,5/3/1988,"Sapporo, Japan",1/1/1988,43.061936,141.3542924,May
True,4/17/1988,"Sendai, Japan",1/1/1988,38.2677554,140.8691498,April
True,4/4/1988,"Shimonoseki, Japan",1/1/1988,33.9577116,130.9415455,April
True,4/3/1988,"Shizuoka, Japan",1/1/1988,34.979149,138.38299,April
True,4/5/1988,"Takamatsu, Japan",1/1/1988,34.3425592,134.0465338,April
True,4/5/1988,"Tokushima, Japan",1/1/1988,34.0698307,134.5550353,April
True,4/2/1988,"Tokyo, Japan",1/1/1988,35.6828387,139.7594549,April
True,4/11/1988,"Tottori, Japan",1/1/1988,35.3555075,133.8678525,April
True,4/14/1988,"Toyama, Japan",1/1/1988,36.6957569,137.2136215,April
True,4/5/1988,"Tsu, Japan",1/1/1988,34.7341973,136.5153283,April
True,4/7/1988,"Utsunomiya, Japan",1/1/1988,36.5549677,139.8828776,April
True,4/5/1988,"Wakayama, Japan",1/1/1988,34.234617,135.1782181,April
True,5/15/1988,"Wakkanai, Japan",1/1/1988,45.4158108,141.6730309,May
True,4/20/1988,"Yamagata, Japan",1/1/1988,38.2553393,140.3400205,April
True,4/2/1988,"Yokohama, Japan",1/1/1988,35.444991,139.636768,April
True,5/16/1989,"Abashiri, Japan",1/1/1989,44.0206027,144.2732035,May
True,4/10/1989,"Akita, Japan",1/1/1989,39.6898802,140.342608,April
True,4/15/1989,"Aomori, Japan",1/1/1989,40.886943,140.590121,April
True,5/3/1989,"Asahikawa, Japan",1/1/1989,43.7627501,142.3579263,May
True,3/20/1989,"Choshi, Japan",1/1/1989,35.7345338,140.8272667,March
True,3/28/1989,"Fukui, Japan",1/1/1989,35.9263502,136.6068127,March
True,3/17/1989,"Fukuoka, Japan",1/1/1989,33.6251241,130.6180016,March
True,4/1/1989,"Fukushima, Japan",1/1/1989,37.75454,140.4592144,April
True,3/16/1989,"Gifu, Japan",1/1/1989,35.7867449,137.0460777,March
True,4/23/1989,"Hakodate, Japan",1/1/1989,41.768793,140.729008,April
True,3/30/1989,"Hikone, Japan",1/1/1989,35.254276,136.215376,March
True,3/25/1989,"Hiroshima, Japan",1/1/1989,34.3916058,132.4518156,March
True,12/27/1988,"Ishigaki Island, Japan",1/1/1989,24.3618503,124.1543424,12
True,3/25/1989,"Kagoshima, Japan",1/1/1989,31.5841689,130.543387,March
True,3/26/1989,"Kanazawa, Japan",1/1/1989,36.5780499,136.6480247,March
True,3/25/1989,"Kobe, Japan",1/1/1989,34.6932379,135.1943764,March
True,3/15/1989,"Kochi, Japan",1/1/1989,33.5680384,133.5394221,March
True,3/25/1989,"Kofu, Japan",1/1/1989,35.6652481,138.5710441,March
True,3/26/1989,"Kumagaya, Japan",1/1/1989,36.1472472,139.3886141,March
True,3/18/1989,"Kumamoto, Japan",1/1/1989,32.6450475,130.6341345,March
True,5/18/1989,"Kushiro, Japan",1/1/1989,42.9906837,144.3820381,May
True,3/24/1989,"Kyoto, Japan",1/1/1989,35.021041,135.7556075,March
True,3/26/1989,"Maebashi, Japan",1/1/1989,36.3893418,139.0632826,March
True,3/28/1989,"Matsue, Japan",1/1/1989,35.468115,133.048768,March
True,3/21/1989,"Matsuyama, Japan",1/1/1989,33.8395188,132.7653521,March
True,1/17/1989,"Minamidaitojima, Japan",1/1/1989,25.8423115,131.242871292,January
True,3/27/1989,"Mito, Japan",1/1/1989,36.3657792,140.4713933,March
True,1/8/1989,"Miyakojima, Japan",1/1/1989,24.813957,125.305578983,January
True,3/22/1989,"Miyazaki, Japan",1/1/1989,31.9076334,131.4204022,March
True,4/14/1989,"Morioka, Japan",1/1/1989,39.7021331,141.1545397,April
True,4/30/1989,"Muroran, Japan",1/1/1989,42.3152461,140.9740731,April
True,4/6/1989,"Nagano, Japan",1/1/1989,36.1143945,138.0319015,April
True,3/18/1989,"Nagasaki, Japan",1/1/1989,33.1154683,129.7874339,March
True,3/17/1989,"Nagoya, Japan",1/1/1989,35.1851045,136.8998438,March
True,1/9/1989,"Naha, Japan",1/1/1989,26.2122345,127.6791452,January
True,3/25/1989,"Nara, Japan",1/1/1989,34.2963089,135.8816819,March
True,1/6/1989,"Naze, Japan",1/1/1989,28.3934485,129.5337385,January
True,4/1/1989,"Niigata, Japan",1/1/1989,37.6452283,138.7669125,April
True,5/5/1989,"Obihiro, Japan",1/1/1989,42.923809,143.1966324,May
True,3/20/1989,"Oita, Japan",1/1/1989,33.1819875,131.4270217,March
True,3/26/1989,"Okayama, Japan",1/1/1989,34.6553944,133.9194595,March
True,3/25/1989,"Osaka, Japan",1/1/1989,34.6198813,135.490357,March
True,3/20/1989,"Saga, Japan",1/1/1989,33.2185408,130.1296585,March
True,4/29/1989,"Sapporo, Japan",1/1/1989,43.061936,141.3542924,April
True,4/3/1989,"Sendai, Japan",1/1/1989,38.2677554,140.8691498,April
True,3/22/1989,"Shimonoseki, Japan",1/1/1989,33.9577116,130.9415455,March
True,3/21/1989,"Shizuoka, Japan",1/1/1989,34.979149,138.38299,March
True,3/24/1989,"Takamatsu, Japan",1/1/1989,34.3425592,134.0465338,March
True,3/23/1989,"Tokushima, Japan",1/1/1989,34.0698307,134.5550353,March
True,3/20/1989,"Tokyo, Japan",1/1/1989,35.6828387,139.7594549,March
True,3/29/1989,"Tottori, Japan",1/1/1989,35.3555075,133.8678525,March
True,3/29/1989,"Toyama, Japan",1/1/1989,36.6957569,137.2136215,March
True,3/25/1989,"Tsu, Japan",1/1/1989,34.7341973,136.5153283,March
True,3/27/1989,"Utsunomiya, Japan",1/1/1989,36.5549677,139.8828776,March
True,3/20/1989,"Wakayama, Japan",1/1/1989,34.234617,135.1782181,March
True,5/16/1989,"Wakkanai, Japan",1/1/1989,45.4158108,141.6730309,May
True,4/7/1989,"Yamagata, Japan",1/1/1989,38.2553393,140.3400205,April
True,3/21/1989,"Yokohama, Japan",1/1/1989,35.444991,139.636768,March
True,5/7/1990,"Abashiri, Japan",1/1/1990,44.0206027,144.2732035,May
True,4/10/1990,"Akita, Japan",1/1/1990,39.6898802,140.342608,April
True,4/15/1990,"Aomori, Japan",1/1/1990,40.886943,140.590121,April
True,4/28/1990,"Asahikawa, Japan",1/1/1990,43.7627501,142.3579263,April
True,3/21/1990,"Choshi, Japan",1/1/1990,35.7345338,140.8272667,March
True,3/27/1990,"Fukui, Japan",1/1/1990,35.9263502,136.6068127,March
True,3/14/1990,"Fukuoka, Japan",1/1/1990,33.6251241,130.6180016,March
True,4/3/1990,"Fukushima, Japan",1/1/1990,37.75454,140.4592144,April
True,3/17/1990,"Gifu, Japan",1/1/1990,35.7867449,137.0460777,March
True,4/22/1990,"Hakodate, Japan",1/1/1990,41.768793,140.729008,April
True,3/23/1990,"Hikone, Japan",1/1/1990,35.254276,136.215376,March
True,3/20/1990,"Hiroshima, Japan",1/1/1990,34.3916058,132.4518156,March
True,1/5/1990,"Ishigaki Island, Japan",1/1/1990,24.3618503,124.1543424,January
True,3/22/1990,"Kagoshima, Japan",1/1/1990,31.5841689,130.543387,March
True,3/28/1990,"Kanazawa, Japan",1/1/1990,36.5780499,136.6480247,March
True,3/21/1990,"Kobe, Japan",1/1/1990,34.6932379,135.1943764,March
True,3/14/1990,"Kochi, Japan",1/1/1990,33.5680384,133.5394221,March
True,3/20/1990,"Kofu, Japan",1/1/1990,35.6652481,138.5710441,March
True,3/22/1990,"Kumagaya, Japan",1/1/1990,36.1472472,139.3886141,March
True,3/17/1990,"Kumamoto, Japan",1/1/1990,32.6450475,130.6341345,March
True,5/10/1990,"Kushiro, Japan",1/1/1990,42.9906837,144.3820381,May
True,3/21/1990,"Kyoto, Japan",1/1/1990,35.021041,135.7556075,March
True,3/24/1990,"Maebashi, Japan",1/1/1990,36.3893418,139.0632826,March
True,3/24/1990,"Matsue, Japan",1/1/1990,35.468115,133.048768,March
True,3/18/1990,"Matsuyama, Japan",1/1/1990,33.8395188,132.7653521,March
True,1/16/1990,"Minamidaitojima, Japan",1/1/1990,25.8423115,131.242871292,January
True,3/25/1990,"Mito, Japan",1/1/1990,36.3657792,140.4713933,March
True,1/11/1990,"Miyakojima, Japan",1/1/1990,24.813957,125.305578983,January
True,3/19/1990,"Miyazaki, Japan",1/1/1990,31.9076334,131.4204022,March
True,4/13/1990,"Morioka, Japan",1/1/1990,39.7021331,141.1545397,April
True,4/26/1990,"Muroran, Japan",1/1/1990,42.3152461,140.9740731,April
True,4/7/1990,"Nagano, Japan",1/1/1990,36.1143945,138.0319015,April
True,3/15/1990,"Nagasaki, Japan",1/1/1990,33.1154683,129.7874339,March
True,3/17/1990,"Nagoya, Japan",1/1/1990,35.1851045,136.8998438,March
True,1/21/1990,"Naha, Japan",1/1/1990,26.2122345,127.6791452,January
True,3/23/1990,"Nara, Japan",1/1/1990,34.2963089,135.8816819,March
True,1/14/1990,"Naze, Japan",1/1/1990,28.3934485,129.5337385,January
True,4/1/1990,"Niigata, Japan",1/1/1990,37.6452283,138.7669125,April
True,5/1/1990,"Obihiro, Japan",1/1/1990,42.923809,143.1966324,May
True,3/16/1990,"Oita, Japan",1/1/1990,33.1819875,131.4270217,March
True,3/23/1990,"Okayama, Japan",1/1/1990,34.6553944,133.9194595,March
True,3/21/1990,"Osaka, Japan",1/1/1990,34.6198813,135.490357,March
True,3/17/1990,"Saga, Japan",1/1/1990,33.2185408,130.1296585,March
True,4/25/1990,"Sapporo, Japan",1/1/1990,43.061936,141.3542924,April
True,4/3/1990,"Sendai, Japan",1/1/1990,38.2677554,140.8691498,April
True,3/20/1990,"Shimonoseki, Japan",1/1/1990,33.9577116,130.9415455,March
True,3/20/1990,"Shizuoka, Japan",1/1/1990,34.979149,138.38299,March
True,3/21/1990,"Takamatsu, Japan",1/1/1990,34.3425592,134.0465338,March
True,3/21/1990,"Tokushima, Japan",1/1/1990,34.0698307,134.5550353,March
True,3/20/1990,"Tokyo, Japan",1/1/1990,35.6828387,139.7594549,March
True,3/24/1990,"Tottori, Japan",1/1/1990,35.3555075,133.8678525,March
True,4/1/1990,"Toyama, Japan",1/1/1990,36.6957569,137.2136215,April
True,3/22/1990,"Tsu, Japan",1/1/1990,34.7341973,136.5153283,March
True,3/25/1990,"Utsunomiya, Japan",1/1/1990,36.5549677,139.8828776,March
True,3/19/1990,"Wakayama, Japan",1/1/1990,34.234617,135.1782181,March
True,5/6/1990,"Wakkanai, Japan",1/1/1990,45.4158108,141.6730309,May
True,4/9/1990,"Yamagata, Japan",1/1/1990,38.2553393,140.3400205,April
True,3/18/1990,"Yokohama, Japan",1/1/1990,35.444991,139.636768,March
True,5/8/1991,"Abashiri, Japan",1/1/1991,44.0206027,144.2732035,May
True,4/16/1991,"Akita, Japan",1/1/1991,39.6898802,140.342608,April
True,4/24/1991,"Aomori, Japan",1/1/1991,40.886943,140.590121,April
True,5/5/1991,"Asahikawa, Japan",1/1/1991,43.7627501,142.3579263,May
True,4/1/1991,"Choshi, Japan",1/1/1991,35.7345338,140.8272667,April
True,4/6/1991,"Fukui, Japan",1/1/1991,35.9263502,136.6068127,April
True,3/29/1991,"Fukuoka, Japan",1/1/1991,33.6251241,130.6180016,March
True,4/9/1991,"Fukushima, Japan",1/1/1991,37.75454,140.4592144,April
True,3/28/1991,"Gifu, Japan",1/1/1991,35.7867449,137.0460777,March
True,4/28/1991,"Hakodate, Japan",1/1/1991,41.768793,140.729008,April
True,4/4/1991,"Hikone, Japan",1/1/1991,35.254276,136.215376,April
True,3/31/1991,"Hiroshima, Japan",1/1/1991,34.3916058,132.4518156,March
True,1/24/1991,"Ishigaki Island, Japan",1/1/1991,24.3618503,124.1543424,January
True,3/24/1991,"Kagoshima, Japan",1/1/1991,31.5841689,130.543387,March
True,4/7/1991,"Kanazawa, Japan",1/1/1991,36.5780499,136.6480247,April
True,3/29/1991,"Kobe, Japan",1/1/1991,34.6932379,135.1943764,March
True,3/24/1991,"Kochi, Japan",1/1/1991,33.5680384,133.5394221,March
True,3/29/1991,"Kofu, Japan",1/1/1991,35.6652481,138.5710441,March
True,3/29/1991,"Kumagaya, Japan",1/1/1991,36.1472472,139.3886141,March
True,3/27/1991,"Kumamoto, Japan",1/1/1991,32.6450475,130.6341345,March
True,5/11/1991,"Kushiro, Japan",1/1/1991,42.9906837,144.3820381,May
True,3/30/1991,"Kyoto, Japan",1/1/1991,35.021041,135.7556075,March
True,3/31/1991,"Maebashi, Japan",1/1/1991,36.3893418,139.0632826,March
True,4/7/1991,"Matsue, Japan",1/1/1991,35.468115,133.048768,April
True,3/28/1991,"Matsuyama, Japan",1/1/1991,33.8395188,132.7653521,March
True,1/22/1991,"Minamidaitojima, Japan",1/1/1991,25.8423115,131.242871292,January
True,4/5/1991,"Mito, Japan",1/1/1991,36.3657792,140.4713933,April
True,1/20/1991,"Miyakojima, Japan",1/1/1991,24.813957,125.305578983,January
True,3/20/1991,"Miyazaki, Japan",1/1/1991,31.9076334,131.4204022,March
True,4/17/1991,"Morioka, Japan",1/1/1991,39.7021331,141.1545397,April
True,5/2/1991,"Muroran, Japan",1/1/1991,42.3152461,140.9740731,May
True,4/12/1991,"Nagano, Japan",1/1/1991,36.1143945,138.0319015,April
True,3/27/1991,"Nagasaki, Japan",1/1/1991,33.1154683,129.7874339,March
True,3/28/1991,"Nagoya, Japan",1/1/1991,35.1851045,136.8998438,March
True,1/24/1991,"Naha, Japan",1/1/1991,26.2122345,127.6791452,January
True,3/28/1991,"Nara, Japan",1/1/1991,34.2963089,135.8816819,March
True,1/22/1991,"Naze, Japan",1/1/1991,28.3934485,129.5337385,January
True,4/11/1991,"Niigata, Japan",1/1/1991,37.6452283,138.7669125,April
True,5/4/1991,"Obihiro, Japan",1/1/1991,42.923809,143.1966324,May
True,3/28/1991,"Oita, Japan",1/1/1991,33.1819875,131.4270217,March
True,3/31/1991,"Okayama, Japan",1/1/1991,34.6553944,133.9194595,March
True,3/29/1991,"Osaka, Japan",1/1/1991,34.6198813,135.490357,March
True,3/29/1991,"Saga, Japan",1/1/1991,33.2185408,130.1296585,March
True,5/2/1991,"Sapporo, Japan",1/1/1991,43.061936,141.3542924,May
True,4/11/1991,"Sendai, Japan",1/1/1991,38.2677554,140.8691498,April
True,4/5/1991,"Shimonoseki, Japan",1/1/1991,33.9577116,130.9415455,April
True,3/31/1991,"Shizuoka, Japan",1/1/1991,34.979149,138.38299,March
True,3/29/1991,"Takamatsu, Japan",1/1/1991,34.3425592,134.0465338,March
True,3/29/1991,"Tokushima, Japan",1/1/1991,34.0698307,134.5550353,March
True,3/30/1991,"Tokyo, Japan",1/1/1991,35.6828387,139.7594549,March
True,4/5/1991,"Tottori, Japan",1/1/1991,35.3555075,133.8678525,April
True,4/10/1991,"Toyama, Japan",1/1/1991,36.6957569,137.2136215,April
True,4/1/1991,"Tsu, Japan",1/1/1991,34.7341973,136.5153283,April
True,4/4/1991,"Utsunomiya, Japan",1/1/1991,36.5549677,139.8828776,April
True,3/27/1991,"Wakayama, Japan",1/1/1991,34.234617,135.1782181,March
True,5/14/1991,"Wakkanai, Japan",1/1/1991,45.4158108,141.6730309,May
True,4/12/1991,"Yamagata, Japan",1/1/1991,38.2553393,140.3400205,April
True,3/29/1991,"Yokohama, Japan",1/1/1991,35.444991,139.636768,March
True,5/13/1992,"Abashiri, Japan",1/1/1992,44.0206027,144.2732035,May
True,4/17/1992,"Akita, Japan",1/1/1992,39.6898802,140.342608,April
True,4/22/1992,"Aomori, Japan",1/1/1992,40.886943,140.590121,April
True,5/9/1992,"Asahikawa, Japan",1/1/1992,43.7627501,142.3579263,May
True,3/28/1992,"Choshi, Japan",1/1/1992,35.7345338,140.8272667,March
True,4/1/1992,"Fukui, Japan",1/1/1992,35.9263502,136.6068127,April
True,3/22/1992,"Fukuoka, Japan",1/1/1992,33.6251241,130.6180016,March
True,4/5/1992,"Fukushima, Japan",1/1/1992,37.75454,140.4592144,April
True,3/24/1992,"Gifu, Japan",1/1/1992,35.7867449,137.0460777,March
True,4/28/1992,"Hakodate, Japan",1/1/1992,41.768793,140.729008,April
True,3/31/1992,"Hikone, Japan",1/1/1992,35.254276,136.215376,March
True,3/27/1992,"Hiroshima, Japan",1/1/1992,34.3916058,132.4518156,March
True,1/5/1992,"Ishigaki Island, Japan",1/1/1992,24.3618503,124.1543424,January
True,3/26/1992,"Kagoshima, Japan",1/1/1992,31.5841689,130.543387,March
True,4/2/1992,"Kanazawa, Japan",1/1/1992,36.5780499,136.6480247,April
True,3/27/1992,"Kobe, Japan",1/1/1992,34.6932379,135.1943764,March
True,3/25/1992,"Kochi, Japan",1/1/1992,33.5680384,133.5394221,March
True,3/24/1992,"Kofu, Japan",1/1/1992,35.6652481,138.5710441,March
True,3/22/1992,"Kumagaya, Japan",1/1/1992,36.1472472,139.3886141,March
True,3/18/1992,"Kumamoto, Japan",1/1/1992,32.6450475,130.6341345,March
True,5/17/1992,"Kushiro, Japan",1/1/1992,42.9906837,144.3820381,May
True,3/27/1992,"Kyoto, Japan",1/1/1992,35.021041,135.7556075,March
True,3/26/1992,"Maebashi, Japan",1/1/1992,36.3893418,139.0632826,March
True,3/30/1992,"Matsue, Japan",1/1/1992,35.468115,133.048768,March
True,3/25/1992,"Matsuyama, Japan",1/1/1992,33.8395188,132.7653521,March
True,1/20/1992,"Minamidaitojima, Japan",1/1/1992,25.8423115,131.242871292,January
True,3/31/1992,"Mito, Japan",1/1/1992,36.3657792,140.4713933,March
True,1/10/1992,"Miyakojima, Japan",1/1/1992,24.813957,125.305578983,January
True,3/24/1992,"Miyazaki, Japan",1/1/1992,31.9076334,131.4204022,March
True,4/21/1992,"Morioka, Japan",1/1/1992,39.7021331,141.1545397,April
True,5/6/1992,"Muroran, Japan",1/1/1992,42.3152461,140.9740731,May
True,4/9/1992,"Nagano, Japan",1/1/1992,36.1143945,138.0319015,April
True,3/22/1992,"Nagasaki, Japan",1/1/1992,33.1154683,129.7874339,March
True,3/21/1992,"Nagoya, Japan",1/1/1992,35.1851045,136.8998438,March
True,1/26/1992,"Naha, Japan",1/1/1992,26.2122345,127.6791452,January
True,3/26/1992,"Nara, Japan",1/1/1992,34.2963089,135.8816819,March
True,1/17/1992,"Naze, Japan",1/1/1992,28.3934485,129.5337385,January
True,4/5/1992,"Niigata, Japan",1/1/1992,37.6452283,138.7669125,April
True,5/6/1992,"Obihiro, Japan",1/1/1992,42.923809,143.1966324,May
True,3/26/1992,"Oita, Japan",1/1/1992,33.1819875,131.4270217,March
True,3/30/1992,"Okayama, Japan",1/1/1992,34.6553944,133.9194595,March
True,3/26/1992,"Osaka, Japan",1/1/1992,34.6198813,135.490357,March
True,3/25/1992,"Saga, Japan",1/1/1992,33.2185408,130.1296585,March
True,5/4/1992,"Sapporo, Japan",1/1/1992,43.061936,141.3542924,May
True,4/6/1992,"Sendai, Japan",1/1/1992,38.2677554,140.8691498,April
True,3/27/1992,"Shimonoseki, Japan",1/1/1992,33.9577116,130.9415455,March
True,3/24/1992,"Shizuoka, Japan",1/1/1992,34.979149,138.38299,March
True,3/25/1992,"Takamatsu, Japan",1/1/1992,34.3425592,134.0465338,March
True,3/29/1992,"Tokushima, Japan",1/1/1992,34.0698307,134.5550353,March
True,3/24/1992,"Tokyo, Japan",1/1/1992,35.6828387,139.7594549,March
True,3/31/1992,"Tottori, Japan",1/1/1992,35.3555075,133.8678525,March
True,4/4/1992,"Toyama, Japan",1/1/1992,36.6957569,137.2136215,April
True,3/28/1992,"Tsu, Japan",1/1/1992,34.7341973,136.5153283,March
True,3/30/1992,"Utsunomiya, Japan",1/1/1992,36.5549677,139.8828776,March
